1
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.002528105902555861
5.0	-0.0019338492104473033
6.0	-1.1177314678182185e-5
7.0	0.018733990532837676
8.0	0.019729729899128905
9.0	1.6976143227757923e-5
2
1.0	0.02150130451170598
2.0	0.0038725803124763127
3.0	0.3011728177669832
4.0	0.0004422369349436038
5.0	0.0025744557230556655
6.0	-0.0011568398181952414
7.0	0.08633276668547038
8.0	0.2682277627904264
9.0	0.005936672940238044
3
1.0	0.004023897769136284
2.0	0.0015007263536882965
3.0	0.04874987327598041
4.0	0.0004084013453639745
5.0	0.0005772892289231998
6.0	-0.0011085059800549123
7.0	0.013861927277558287
8.0	0.03931874997836009
9.0	0.002043721477727585
4
1.0	0.004025536345857134
2.0	0.0014993620632418759
3.0	0.048745932071581004
4.0	0.0004082477948645878
5.0	0.0005751537287163131
6.0	-0.0011079076719899706
7.0	0.01386422120142809
8.0	0.03932592820557175
9.0	0.0020428739725900803
5
1.0	0.11141849395192006
2.0	0.012523661237719821
3.0	0.4259285450143714
4.0	-0.001753253486638226
5.0	0.002402755249188475
6.0	0.005437499606113047
7.0	0.0871974311455286
8.0	0.020836975400960446
9.0	0.6850259325490788
6
1.0	0.0008062455262935302
2.0	0.001921024795992125
3.0	0.003878624376421287
4.0	0.0011719245923722237
5.0	-0.00045718279124406375
6.0	0.00093739273209981
7.0	0.002730747454389306
8.0	0.0018033066359488918
9.0	0.0008640588922051474
7
1.0	0.0008029800651297922
2.0	0.0019210720034639056
3.0	0.003878548519205313
4.0	0.0011714963536580518
5.0	-0.0004567618431162955
6.0	0.0009348545269742443
7.0	0.002732002973557081
8.0	0.0018007114790880366
9.0	0.0008650448058631806
8
1.0	0.238631731325114
2.0	0.4550416318368109
3.0	0.5190882306430393
4.0	0.2405585341698973
5.0	0.2395438426586713
6.0	0.21348034425545476
7.0	0.5118536222333965
8.0	0.7573719170462736
9.0	0.23641292658427782
9
1.0	0.0010800944687466216
2.0	0.011475354525862212
3.0	0.03584158748258523
4.0	0.0015112257842907015
5.0	0.0028218533501686467
6.0	-0.00041788880894145716
7.0	0.011767075784163437
8.0	-0.00707254746496919
9.0	0.03566494341458505
10
1.0	0.01733960599903054
2.0	0.0019094832376383257
3.0	0.031776682299080324
4.0	0.0024192126348227955
5.0	0.001735535647330512
6.0	-0.0017992944313404355
7.0	0.015978132269867475
8.0	0.024881077548763057
9.0	-0.004509327090665517
