2.875570976809943e-17	2.875570976809943e-17	-0.1324378674768063
2.875570976809943e-17	-0.5000000000000001	-2.993913213199349
2.875570976809943e-17	0.3333333333333333	-0.33016584630309964
2.875570976809943e-17	-0.33333333333333354	-0.3301780610244158
0.3333333333333333	-0.33333333333333354	-1.6578590993443818
2.875570976809943e-17	0.16666666666666666	-0.26696294964262535
2.875570976809943e-17	-0.1666666666666666	-0.26693040246953714
0.16666666666666666	0.3333333333333333	-0.13433768278201796
0.16666666666666666	-0.5000000000000001	-0.28792585872309573
0.16666666666666666	-0.33333333333333354	-0.28980142946750576
