0.0	2.875570976809943e-17	2.875570976809943e-17	-0.1324378674768063
0.0	2.875570976809943e-17	-0.5000000000000001	-2.993913213199349
0.0	2.875570976809943e-17	0.3333333333333333	-0.33016584630309964
0.0	2.875570976809943e-17	-0.33333333333333354	-0.3301780610244158
0.0	0.3333333333333333	-0.33333333333333354	-1.6578590993443818
0.0	2.875570976809943e-17	0.16666666666666666	-0.26696294964262535
0.0	2.875570976809943e-17	-0.1666666666666666	-0.26693040246953714
0.0	0.16666666666666666	0.3333333333333333	-0.13433768278201796
0.0	0.16666666666666666	-0.5000000000000001	-0.28792585872309573
0.0	0.16666666666666666	-0.33333333333333354	-0.28980142946750576
20.0	2.875570976809943e-17	2.875570976809943e-17	-0.13243892227356027
20.0	2.875570976809943e-17	-0.5000000000000001	-2.9941920720041297
20.0	2.875570976809943e-17	0.3333333333333333	-0.33024981149119365
20.0	2.875570976809943e-17	-0.33333333333333354	-0.3302619860631074
20.0	0.3333333333333333	-0.33333333333333354	-1.6578644725892975
20.0	2.875570976809943e-17	0.16666666666666666	-0.2684859009066394
20.0	2.875570976809943e-17	-0.1666666666666666	-0.2684524037129096
20.0	0.16666666666666666	0.3333333333333333	-0.13420811506394142
20.0	0.16666666666666666	-0.5000000000000001	-0.28794302508176833
20.0	0.16666666666666666	-0.33333333333333354	-0.28981960345048086
40.0	2.875570976809943e-17	2.875570976809943e-17	-0.1329402777577681
40.0	2.875570976809943e-17	-0.5000000000000001	-3.0100133543756926
40.0	2.875570976809943e-17	0.3333333333333333	-0.3332180353978122
40.0	2.875570976809943e-17	-0.33333333333333354	-0.33322883106811674
40.0	0.3333333333333333	-0.33333333333333354	-1.661370240921322
40.0	2.875570976809943e-17	0.16666666666666666	-0.28046729539604137
40.0	2.875570976809943e-17	-0.1666666666666666	-0.2804289724814425
40.0	0.16666666666666666	0.3333333333333333	-0.13483616923828987
40.0	0.16666666666666666	-0.5000000000000001	-0.289691324701589
40.0	0.16666666666666666	-0.33333333333333354	-0.29166298856527706
60.0	2.875570976809943e-17	2.875570976809943e-17	-0.13643641834627399
60.0	2.875570976809943e-17	-0.5000000000000001	-3.0731343496363888
60.0	2.875570976809943e-17	0.3333333333333333	-0.34267795052846417
60.0	2.875570976809943e-17	-0.33333333333333354	-0.3426853400567263
60.0	0.3333333333333333	-0.33333333333333354	-1.685793881675584
60.0	2.875570976809943e-17	0.16666666666666666	-0.3015505724103853
60.0	2.875570976809943e-17	-0.1666666666666666	-0.30150663464606287
60.0	0.16666666666666666	0.3333333333333333	-0.14682337765874917
60.0	0.16666666666666666	-0.5000000000000001	-0.297201698995491
60.0	0.16666666666666666	-0.33333333333333354	-0.29951034697437495
80.0	2.875570976809943e-17	2.875570976809943e-17	-0.14402813735162284
80.0	2.875570976809943e-17	-0.5000000000000001	-3.1912979612978822
80.0	2.875570976809943e-17	0.3333333333333333	-0.35860863621237843
80.0	2.875570976809943e-17	-0.33333333333333354	-0.35861175547276836
80.0	0.3333333333333333	-0.33333333333333354	-1.7412836952304138
80.0	2.875570976809943e-17	0.16666666666666666	-0.32843174177511403
80.0	2.875570976809943e-17	-0.1666666666666666	-0.32838205527992265
80.0	0.16666666666666666	0.3333333333333333	-0.17125996549796965
80.0	0.16666666666666666	-0.5000000000000001	-0.31093619435528963
80.0	0.16666666666666666	-0.33333333333333354	-0.3137529989350018
100.0	2.875570976809943e-17	2.875570976809943e-17	-0.15496143662683812
100.0	2.875570976809943e-17	-0.5000000000000001	-3.3595044714617828
100.0	2.875570976809943e-17	0.3333333333333333	-0.3801206978351975
100.0	2.875570976809943e-17	-0.33333333333333354	-0.38011939907447523
100.0	0.3333333333333333	-0.33333333333333354	-1.8260879164594899
100.0	2.875570976809943e-17	0.16666666666666666	-0.3597241981190394
100.0	2.875570976809943e-17	-0.1666666666666666	-0.3596685453405051
100.0	0.16666666666666666	0.3333333333333333	-0.2034500726945104
100.0	0.16666666666666666	-0.5000000000000001	-0.3298864277001645
100.0	0.16666666666666666	-0.33333333333333354	-0.33330077651539497
120.0	2.875570976809943e-17	2.875570976809943e-17	-0.16828110322915735
120.0	2.875570976809943e-17	-0.5000000000000001	-3.569332533571464
120.0	2.875570976809943e-17	0.3333333333333333	-0.40619374859992435
120.0	2.875570976809943e-17	-0.33333333333333354	-0.406188145486426
120.0	0.3333333333333333	-0.33333333333333354	-1.9349940219825112
120.0	2.875570976809943e-17	0.16666666666666666	-0.39450351151679164
120.0	2.875570976809943e-17	-0.1666666666666666	-0.3944416216234142
120.0	0.16666666666666666	0.3333333333333333	-0.23982804706840488
120.0	0.16666666666666666	-0.5000000000000001	-0.3529663881264529
120.0	0.16666666666666666	-0.33333333333333354	-0.35702343565742595
140.0	2.875570976809943e-17	2.875570976809943e-17	-0.18327217771267587
140.0	2.875570976809943e-17	-0.5000000000000001	-3.812217871969276
140.0	2.875570976809943e-17	0.3333333333333333	-0.43586434894077597
